,technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component
1593,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",File,File Modification
1594,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Windows Registry,Windows Registry Key Modification
1595,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Windows Registry,Windows Registry Key Deletion
1596,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Process,OS API Execution
1597,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Command,Command Execution
1598,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Network Traffic,Network Traffic Content
1599,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",User Account,User Account Authentication
1600,T1070,False,Indicator Removal on Host,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",File,File Metadata
1601,T1069,False,Permission Groups Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace', 'Containers']",Pod,Pod Metadata
1602,T1069,False,Permission Groups Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace', 'Containers']",Process,Process Creation
1603,T1069,False,Permission Groups Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace', 'Containers']",Command,Command Execution
1604,T1069,False,Permission Groups Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace', 'Containers']",Group,Group Enumeration
1605,T1069,False,Permission Groups Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace', 'Containers']",Group,Group Metadata
1606,T1069,False,Permission Groups Discovery,['discovery'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace', 'Containers']",Application Log,Application Log Content
1607,T1068,False,Exploitation for Privilege Escalation,['privilege-escalation'],"['Linux', 'macOS', 'Windows', 'Containers']",Driver,Driver Load
1608,T1064,False,Scripting,"['defense-evasion', 'execution']","['Linux', 'macOS', 'Windows']",,
1609,T1062,False,Hypervisor,['persistence'],['Windows'],,
1610,T1061,False,Graphical User Interface,['execution'],"['Linux', 'macOS', 'Windows']",,
1611,T1059,False,Command and Scripting Interpreter,['execution'],"['Linux', 'macOS', 'Windows', 'Network']",Command,Command Execution
1612,T1059,False,Command and Scripting Interpreter,['execution'],"['Linux', 'macOS', 'Windows', 'Network']",Process,Process Creation
1613,T1059,False,Command and Scripting Interpreter,['execution'],"['Linux', 'macOS', 'Windows', 'Network']",Module,Module Load
1614,T1059,False,Command and Scripting Interpreter,['execution'],"['Linux', 'macOS', 'Windows', 'Network']",Script,Script Execution
1615,T1057,False,Process Discovery,['discovery'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
1616,T1057,False,Process Discovery,['discovery'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1617,T1057,False,Process Discovery,['discovery'],"['Linux', 'macOS', 'Windows']",Process,OS API Execution
1618,T1056,False,Input Capture,"['collection', 'credential-access']","['Linux', 'macOS', 'Windows', 'Network']",Windows Registry,Windows Registry Key Modification
1619,T1056,False,Input Capture,"['collection', 'credential-access']","['Linux', 'macOS', 'Windows', 'Network']",Driver,Driver Load
1620,T1056,False,Input Capture,"['collection', 'credential-access']","['Linux', 'macOS', 'Windows', 'Network']",Process,OS API Execution
1621,T1056,False,Input Capture,"['collection', 'credential-access']","['Linux', 'macOS', 'Windows', 'Network']",Process,Process Creation
1622,T1056,False,Input Capture,"['collection', 'credential-access']","['Linux', 'macOS', 'Windows', 'Network']",File,File Modification
1623,T1056,False,Input Capture,"['collection', 'credential-access']","['Linux', 'macOS', 'Windows', 'Network']",Process,Process Metadata
1624,T1055,False,Process Injection,"['defense-evasion', 'privilege-escalation']","['Linux', 'macOS', 'Windows']",Process,Process Modification
1625,T1055,False,Process Injection,"['defense-evasion', 'privilege-escalation']","['Linux', 'macOS', 'Windows']",Module,Module Load
1626,T1055,False,Process Injection,"['defense-evasion', 'privilege-escalation']","['Linux', 'macOS', 'Windows']",Process,OS API Execution
1627,T1055,False,Process Injection,"['defense-evasion', 'privilege-escalation']","['Linux', 'macOS', 'Windows']",Process,Process Access
1628,T1055,False,Process Injection,"['defense-evasion', 'privilege-escalation']","['Linux', 'macOS', 'Windows']",File,File Modification
1629,T1055,False,Process Injection,"['defense-evasion', 'privilege-escalation']","['Linux', 'macOS', 'Windows']",File,File Metadata
1630,T1053,False,Scheduled Task/Job,"['execution', 'persistence', 'privilege-escalation']","['Windows', 'Linux', 'macOS', 'Containers']",File,File Creation
1631,T1053,False,Scheduled Task/Job,"['execution', 'persistence', 'privilege-escalation']","['Windows', 'Linux', 'macOS', 'Containers']",Container,Container Creation
1632,T1053,False,Scheduled Task/Job,"['execution', 'persistence', 'privilege-escalation']","['Windows', 'Linux', 'macOS', 'Containers']",Scheduled Job,Scheduled Job Creation
1633,T1053,False,Scheduled Task/Job,"['execution', 'persistence', 'privilege-escalation']","['Windows', 'Linux', 'macOS', 'Containers']",Command,Command Execution
1634,T1053,False,Scheduled Task/Job,"['execution', 'persistence', 'privilege-escalation']","['Windows', 'Linux', 'macOS', 'Containers']",File,File Modification
1635,T1053,False,Scheduled Task/Job,"['execution', 'persistence', 'privilege-escalation']","['Windows', 'Linux', 'macOS', 'Containers']",Process,Process Creation
1636,T1052,False,Exfiltration Over Physical Medium,['exfiltration'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
1637,T1052,False,Exfiltration Over Physical Medium,['exfiltration'],"['Linux', 'macOS', 'Windows']",File,File Access
1638,T1052,False,Exfiltration Over Physical Medium,['exfiltration'],"['Linux', 'macOS', 'Windows']",Drive,Drive Creation
1639,T1052,False,Exfiltration Over Physical Medium,['exfiltration'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1640,T1051,False,Shared Webroot,['lateral-movement'],['Windows'],,
1641,T1049,False,System Network Connections Discovery,['discovery'],"['Windows', 'IaaS', 'Linux', 'macOS']",Process,Process Creation
1642,T1049,False,System Network Connections Discovery,['discovery'],"['Windows', 'IaaS', 'Linux', 'macOS']",Command,Command Execution
1643,T1049,False,System Network Connections Discovery,['discovery'],"['Windows', 'IaaS', 'Linux', 'macOS']",Process,OS API Execution
1644,T1048,False,Exfiltration Over Alternative Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
1645,T1048,False,Exfiltration Over Alternative Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
1646,T1048,False,Exfiltration Over Alternative Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
1647,T1048,False,Exfiltration Over Alternative Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",File,File Access
1648,T1048,False,Exfiltration Over Alternative Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1649,T1047,False,Windows Management Instrumentation,['execution'],['Windows'],Command,Command Execution
1650,T1047,False,Windows Management Instrumentation,['execution'],['Windows'],Process,Process Creation
1651,T1047,False,Windows Management Instrumentation,['execution'],['Windows'],Network Traffic,Network Connection Creation
1652,T1046,False,Network Service Scanning,['discovery'],"['Windows', 'IaaS', 'Linux', 'macOS', 'Containers']",Command,Command Execution
1653,T1046,False,Network Service Scanning,['discovery'],"['Windows', 'IaaS', 'Linux', 'macOS', 'Containers']",Cloud Service,Cloud Service Enumeration
1654,T1046,False,Network Service Scanning,['discovery'],"['Windows', 'IaaS', 'Linux', 'macOS', 'Containers']",Network Traffic,Network Traffic Flow
1655,T1043,False,Commonly Used Port,['command-and-control'],"['Linux', 'macOS', 'Windows']",,
1656,T1041,False,Exfiltration Over C2 Channel,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
1657,T1041,False,Exfiltration Over C2 Channel,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
1658,T1041,False,Exfiltration Over C2 Channel,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
1659,T1041,False,Exfiltration Over C2 Channel,['exfiltration'],"['Linux', 'macOS', 'Windows']",File,File Access
1660,T1041,False,Exfiltration Over C2 Channel,['exfiltration'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1661,T1040,False,Network Sniffing,"['credential-access', 'discovery']","['Linux', 'macOS', 'Windows', 'Network']",Process,Process Creation
1662,T1040,False,Network Sniffing,"['credential-access', 'discovery']","['Linux', 'macOS', 'Windows', 'Network']",Command,Command Execution
1663,T1039,False,Data from Network Shared Drive,['collection'],"['Linux', 'macOS', 'Windows']",File,File Access
1664,T1039,False,Data from Network Shared Drive,['collection'],"['Linux', 'macOS', 'Windows']",Network Share,Network Share Access
1665,T1039,False,Data from Network Shared Drive,['collection'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1666,T1037,False,Boot or Logon Initialization Scripts,"['persistence', 'privilege-escalation']","['macOS', 'Windows', 'Linux']",Windows Registry,Windows Registry Key Creation
1667,T1037,False,Boot or Logon Initialization Scripts,"['persistence', 'privilege-escalation']","['macOS', 'Windows', 'Linux']",Process,Process Creation
1668,T1037,False,Boot or Logon Initialization Scripts,"['persistence', 'privilege-escalation']","['macOS', 'Windows', 'Linux']",Command,Command Execution
1669,T1037,False,Boot or Logon Initialization Scripts,"['persistence', 'privilege-escalation']","['macOS', 'Windows', 'Linux']",Active Directory,Active Directory Object Modification
1670,T1037,False,Boot or Logon Initialization Scripts,"['persistence', 'privilege-escalation']","['macOS', 'Windows', 'Linux']",File,File Creation
1671,T1037,False,Boot or Logon Initialization Scripts,"['persistence', 'privilege-escalation']","['macOS', 'Windows', 'Linux']",File,File Modification
1672,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Image,Image Metadata
1673,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Command,Command Execution
1674,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Service,Service Metadata
1675,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Service,Service Creation
1676,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Scheduled Job,Scheduled Job Metadata
1677,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Scheduled Job,Scheduled Job Modification
1678,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",File,File Metadata
1679,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",Process,Process Metadata
1680,T1036,False,Masquerading,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Containers']",File,File Modification
1681,T1034,False,Path Interception,"['persistence', 'privilege-escalation']",['Windows'],,
1682,T1033,False,System Owner/User Discovery,['discovery'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
1683,T1033,False,System Owner/User Discovery,['discovery'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1684,T1030,False,Data Transfer Size Limits,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
1685,T1030,False,Data Transfer Size Limits,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
1686,T1029,False,Scheduled Transfer,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
1687,T1029,False,Scheduled Transfer,['exfiltration'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
1688,T1027,False,Obfuscated Files or Information,['defense-evasion'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1689,T1027,False,Obfuscated Files or Information,['defense-evasion'],"['Linux', 'macOS', 'Windows']",File,File Metadata
1690,T1027,False,Obfuscated Files or Information,['defense-evasion'],"['Linux', 'macOS', 'Windows']",File,File Creation
1691,T1027,False,Obfuscated Files or Information,['defense-evasion'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
1692,T1026,False,Multiband Communication,['command-and-control'],"['Linux', 'macOS', 'Windows']",,
1693,T1025,False,Data from Removable Media,['collection'],"['Linux', 'macOS', 'Windows']",File,File Access
1694,T1025,False,Data from Removable Media,['collection'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1695,T1021,False,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
1696,T1021,False,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Connection Creation
1697,T1021,False,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
1698,T1021,False,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows']",Logon Session,Logon Session Creation
1699,T1021,False,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
1700,T1021,False,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows']",Network Share,Network Share Access
1701,T1021,False,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows']",Module,Module Load
1702,T1020,False,Automated Exfiltration,['exfiltration'],"['Linux', 'macOS', 'Windows', 'Network']",Command,Command Execution
1703,T1020,False,Automated Exfiltration,['exfiltration'],"['Linux', 'macOS', 'Windows', 'Network']",Script,Script Execution
1704,T1020,False,Automated Exfiltration,['exfiltration'],"['Linux', 'macOS', 'Windows', 'Network']",Network Traffic,Network Connection Creation
1705,T1020,False,Automated Exfiltration,['exfiltration'],"['Linux', 'macOS', 'Windows', 'Network']",Network Traffic,Network Traffic Flow
